Date,Open,High,Low,Close,Volume,Adj Close
2007-09-24,71.46,71.90,70.95,71.25,8124000,60.61
2007-09-21,71.46,71.99,71.03,71.44,7783400,60.78
2007-09-20,70.90,71.45,70.83,71.03,5230100,60.43
2007-09-19,71.00,71.35,70.08,71.11,6961000,60.49
2007-09-18,70.00,71.10,69.71,70.88,6007600,60.30
2007-09-17,69.36,70.06,69.12,69.80,5095900,59.38
2007-09-14,69.47,70.27,69.40,69.56,4850700,59.18
2007-09-13,69.87,70.48,69.60,69.88,6851300,59.45
2007-09-12,69.65,69.97,69.37,69.58,5477900,59.19
2007-09-11,69.34,69.99,69.02,69.87,6585900,59.44
2007-09-10,68.05,68.84,68.02,68.46,4644200,58.24
2007-09-07,68.00,68.62,67.68,67.98,5439500,57.83
2007-09-06,67.64,69.05,67.32,68.56,4787700,58.33
2007-09-05,67.82,68.22,66.63,67.94,4537400,57.80
2007-09-04,68.34,68.90,68.17,68.61,4591600,58.05
2007-08-31,68.23,68.73,67.50,68.03,6216200,57.56
2007-08-30,67.71,68.26,67.61,67.86,3953200,57.41
2007-08-29,67.71,68.29,67.34,68.19,3789000,57.69
2007-08-28,68.00,68.18,67.34,67.51,4927800,57.12
2007-08-27,67.91,68.39,67.75,68.10,3175100,57.62
2007-08-24,68.07,68.39,67.83,68.22,3995100,57.72
2007-08-23,68.88,69.02,67.44,67.91,6499900,57.46
2007-08-22,68.63,68.90,67.80,68.80,7342300,58.21
2007-08-21,68.31,68.82,68.10,68.45,4848700,57.91
2007-08-20,69.19,69.65,68.15,68.61,4963400,58.05
2007-08-17,69.68,69.82,68.28,69.38,8667400,58.70
2007-08-16,66.51,68.57,66.50,68.37,9704700,57.85
2007-08-15,66.91,68.52,66.80,67.34,6099700,56.97
2007-08-14,68.35,68.55,66.83,67.16,5052700,56.82
2007-08-13,68.05,68.67,67.20,68.08,5473000,57.60
2007-08-10,67.68,68.63,67.20,67.95,7648500,57.49
2007-08-09,69.45,70.25,68.50,68.50,8567200,57.96
2007-08-08,68.67,70.17,68.51,69.94,6706800,59.17
2007-08-07,68.19,69.83,67.95,69.16,9067700,58.51
2007-08-06,67.11,68.55,66.75,68.51,7561300,57.96
2007-08-03,66.81,67.59,66.43,66.47,6114100,56.24
2007-08-02,66.99,67.22,66.25,66.81,5264700,56.53
2007-08-01,65.11,66.74,65.10,66.43,6558600,56.20
2007-07-31,66.05,66.50,65.56,65.62,6964200,55.52
2007-07-30,66.78,68.90,65.13,65.90,7404700,55.76
2007-07-27,67.15,67.28,65.63,65.66,8881700,55.55
2007-07-26,67.45,68.25,66.40,66.84,10338300,56.55
2007-07-25,66.82,68.96,66.82,68.32,11364700,57.80
2007-07-24,66.00,66.90,65.61,66.26,8252100,56.06
2007-07-23,65.02,66.87,64.75,66.59,10956800,56.34
2007-07-20,65.20,65.20,64.25,64.67,11559400,54.72
2007-07-19,66.22,66.52,65.25,65.47,9939200,55.39
2007-07-18,66.27,66.55,65.60,66.13,7537600,55.95
2007-07-17,67.13,67.25,66.25,66.40,24336200,56.18
2007-07-16,66.61,67.25,66.56,66.99,4474400,56.68
2007-07-13,67.00,67.00,66.26,66.85,4891400,56.56
2007-07-12,66.26,67.00,66.00,66.94,5630200,56.64
2007-07-11,65.58,66.21,65.47,66.11,4928700,55.93
2007-07-10,66.05,66.55,65.84,65.87,7152600,55.73
2007-07-09,66.05,66.44,66.00,66.05,4156600,55.88
2007-07-06,65.92,66.42,65.65,66.22,3851100,56.03
2007-07-05,65.74,66.51,65.68,65.91,5679200,55.76
2007-07-03,65.48,65.71,65.04,65.59,3470800,55.49
2007-07-02,65.38,66.00,65.00,65.30,7159200,55.25
2007-06-29,65.31,65.61,64.36,64.85,6917900,54.87
2007-06-28,65.18,65.71,64.70,65.25,5104800,55.21
2007-06-27,64.57,65.54,64.25,65.17,5194400,55.14
2007-06-26,65.02,65.20,64.51,64.66,7752200,54.71
2007-06-25,64.70,65.20,64.33,64.65,5993100,54.70
2007-06-22,65.58,65.98,64.71,64.86,7719100,54.88
2007-06-21,65.52,66.07,65.50,65.88,4326500,55.74
2007-06-20,66.12,66.42,65.52,65.52,4750000,55.43
2007-06-19,66.38,66.39,65.52,65.80,6368000,55.67
2007-06-18,66.69,66.90,66.54,66.59,3496500,56.34
2007-06-15,67.16,67.76,66.66,66.68,7758200,56.42
2007-06-14,66.47,67.09,66.35,66.89,5174500,56.59
2007-06-13,66.08,66.42,65.54,66.39,5708300,56.17
2007-06-12,65.96,66.64,65.77,66.03,6423100,55.87
2007-06-11,66.30,66.61,65.98,66.04,5067400,55.87
2007-06-08,66.21,66.64,65.83,66.61,6997000,56.36
2007-06-07,66.96,67.16,66.29,66.35,7122300,56.14
2007-06-06,67.22,67.50,67.00,67.06,5435400,56.74
2007-06-05,67.77,68.36,67.59,67.62,5889000,56.89
2007-06-04,68.00,68.70,68.00,68.31,3721200,57.47
2007-06-01,68.65,68.96,68.35,68.70,4965300,57.80
2007-05-31,68.51,68.91,68.26,68.33,5697400,57.49
2007-05-30,68.20,68.76,68.06,68.57,5645400,57.69
2007-05-29,68.66,69.00,68.33,68.48,5001900,57.62
2007-05-25,68.38,69.00,68.38,68.82,4080800,57.90
2007-05-24,68.74,69.06,68.37,68.45,6077800,57.59
2007-05-23,68.75,68.92,68.54,68.69,4412100,57.79
2007-05-22,68.83,69.00,68.37,68.67,6329400,57.78
2007-05-21,68.50,69.41,68.39,69.03,7068300,58.08
2007-05-18,68.77,69.64,68.69,69.48,8369100,58.46
2007-05-17,68.45,68.71,68.13,68.49,5715700,57.63
2007-05-16,67.44,68.80,67.27,68.64,8944800,57.75
2007-05-15,67.04,67.59,66.90,67.45,6784700,56.75
2007-05-14,66.71,67.00,66.45,66.79,4923000,56.20
2007-05-11,66.35,66.85,66.19,66.80,3675000,56.20
2007-05-10,67.01,67.17,66.32,66.35,4311600,55.83
2007-05-09,67.15,67.49,67.04,67.17,3391100,56.52
2007-05-08,67.20,67.60,67.10,67.15,3268600,56.50
2007-05-07,67.54,67.69,67.30,67.48,2398000,56.78
2007-05-04,67.43,67.60,67.22,67.42,3246300,56.73
2007-05-03,67.08,67.72,67.05,67.31,5184200,56.63
2007-05-02,66.80,67.10,66.51,67.02,5458600,56.39
2007-05-01,66.15,66.51,65.97,66.40,4108400,55.87
2007-04-30,66.19,66.72,66.07,66.09,5503500,55.61
2007-04-27,65.85,66.57,65.78,66.29,4524700,55.78
2007-04-26,67.40,67.40,66.31,66.41,6385600,55.88
2007-04-25,66.77,67.24,66.30,66.98,5911200,56.36
2007-04-24,66.56,66.86,66.13,66.41,4577300,55.88
2007-04-23,66.56,66.96,66.55,66.59,4419700,56.03
2007-04-20,66.25,66.82,66.25,66.65,8037100,56.08
2007-04-19,65.89,66.03,65.55,66.03,5284200,55.56
2007-04-18,65.55,65.98,65.52,65.92,5901300,55.46
2007-04-17,64.68,66.01,64.44,65.80,12026600,55.36
2007-04-16,64.40,64.69,64.31,64.56,6314100,54.32
2007-04-13,64.40,64.59,64.00,64.40,4947500,54.18
2007-04-12,63.90,64.31,63.65,64.16,8138300,53.98
2007-04-11,63.24,63.42,63.00,63.21,5395600,53.18
2007-04-10,62.95,63.46,62.87,63.41,6447100,53.35
2007-04-09,63.60,63.75,62.96,62.99,6847400,53.00
2007-04-05,63.63,63.83,63.43,63.68,4372600,53.58
2007-04-04,63.45,63.84,63.34,63.73,5054200,53.62
2007-04-03,63.70,63.80,63.27,63.40,5588600,53.34
2007-04-02,63.15,63.70,63.12,63.39,4596000,53.34
2007-03-30,63.94,64.00,62.90,63.56,5079200,53.48
2007-03-29,62.97,63.67,62.57,63.59,4953200,53.50
2007-03-28,62.75,63.33,62.67,62.89,7390100,52.91
2007-03-27,63.50,63.50,62.87,62.95,6602800,52.96
2007-03-26,64.02,64.04,63.32,63.89,5320700,53.76
2007-03-23,63.85,64.16,63.76,64.09,3149500,53.92
2007-03-22,63.77,64.33,63.50,64.11,4558500,53.94
2007-03-21,63.22,64.30,63.18,64.18,4800200,54.00
2007-03-20,62.69,63.51,62.66,63.40,4345300,53.34
2007-03-19,62.81,63.20,62.75,62.84,5506100,52.87
2007-03-16,63.77,63.77,62.28,62.57,6687700,52.65
2007-03-15,62.73,63.44,62.61,62.99,6198200,53.00
2007-03-14,62.91,63.00,61.89,62.69,5619900,52.75
2007-03-13,63.49,63.70,62.01,62.16,6438000,52.30
2007-03-12,62.82,63.32,62.70,63.17,3652200,53.15
2007-03-09,63.15,63.15,62.62,62.88,6075400,52.91
2007-03-08,63.00,63.24,62.57,63.05,5168700,53.05
2007-03-07,63.10,63.17,62.61,62.75,4346500,52.80
2007-03-06,62.96,63.32,62.89,63.26,5539700,52.97
2007-03-05,62.93,63.20,62.76,62.77,6917500,52.56
2007-03-02,63.41,63.66,62.84,62.93,6344400,52.70
2007-03-01,62.75,63.72,62.50,63.43,8967300,53.12
2007-02-28,62.57,63.46,62.51,63.15,7139700,52.88
2007-02-27,64.39,65.00,62.50,62.76,8262000,52.55
2007-02-26,64.85,64.91,64.38,64.49,4021600,54.00
2007-02-23,64.43,64.68,64.23,64.58,3385000,54.08
2007-02-22,64.91,65.00,64.23,64.66,5618700,54.15
2007-02-21,64.41,65.21,64.40,65.02,5729900,54.45
2007-02-20,64.42,64.76,64.23,64.61,3994700,54.10
2007-02-16,64.27,64.95,64.13,64.62,6386100,54.11
2007-02-15,63.26,64.52,63.25,64.08,4701500,53.66
2007-02-14,63.80,63.96,63.35,63.35,6885900,53.05
2007-02-13,63.79,64.14,63.41,63.81,4969500,53.43
2007-02-12,63.99,64.00,63.56,63.72,4961100,53.36
2007-02-09,62.56,64.15,62.56,63.91,7276500,53.52
2007-02-08,63.25,64.11,62.80,63.31,13901100,53.02
2007-02-07,64.40,64.70,64.22,64.50,4323100,54.01
2007-02-06,64.84,64.94,64.36,64.39,4129800,53.92
2007-02-05,65.00,65.00,64.44,64.83,3646800,54.29
2007-02-02,64.65,65.30,64.64,65.04,3097800,54.46
2007-02-01,65.00,65.39,64.68,65.38,4382800,54.75
2007-01-31,65.10,65.36,64.88,65.24,4277000,54.63
2007-01-30,64.68,65.21,64.40,65.09,5131600,54.51
2007-01-29,64.45,64.85,64.40,64.60,4451200,54.10
2007-01-26,64.45,64.81,64.40,64.45,8566800,53.97
2007-01-25,65.07,65.07,64.33,64.42,3750500,53.94
2007-01-24,64.74,65.20,64.50,65.20,3586600,54.60
2007-01-23,64.71,65.11,64.65,64.84,3860200,54.30
2007-01-22,64.63,65.13,64.54,64.81,5546700,54.27
2007-01-19,65.01,65.01,64.67,64.82,5333700,54.28
2007-01-18,64.41,65.54,64.22,64.92,4144300,54.36
2007-01-17,64.67,65.00,64.56,65.00,4494400,54.43
2007-01-16,64.50,64.99,64.50,64.85,3517700,54.30
2007-01-12,64.78,65.25,64.59,64.70,4982100,54.18
2007-01-11,64.20,65.06,64.20,64.95,6909300,54.39
2007-01-10,63.00,64.29,62.29,64.15,6427100,53.72
2007-01-09,63.05,63.47,63.01,63.35,4916500,53.05
2007-01-08,63.00,63.27,62.86,63.09,6122600,52.83
2007-01-05,62.70,63.22,62.70,62.95,4542400,52.71
2007-01-04,62.70,63.25,62.50,63.15,5414300,52.88
2007-01-03,62.70,63.35,62.45,62.72,6161600,52.52
2006-12-29,63.10,63.40,62.55,62.55,2857700,52.38
2006-12-28,62.95,63.36,62.76,63.25,2489300,52.96
2006-12-27,63.07,63.15,62.59,62.89,2342600,52.66
2006-12-26,62.93,63.24,62.57,62.84,2693700,52.62
2006-12-22,63.00,63.73,62.95,63.10,3017300,52.84
2006-12-21,63.38,63.50,63.04,63.39,3073700,53.08
2006-12-20,63.32,63.51,63.09,63.30,3539600,53.01
2006-12-19,62.80,63.54,62.75,63.28,4259900,52.99
2006-12-18,63.11,63.34,62.74,63.07,3102600,52.81
2006-12-15,62.47,63.35,62.05,62.87,6545700,52.65
2006-12-14,62.59,62.86,62.39,62.50,4092700,52.34
2006-12-13,63.09,63.31,62.49,62.76,3838600,52.55
2006-12-12,62.86,63.10,62.40,62.85,4336100,52.63
2006-12-11,63.21,63.38,62.52,62.76,3828700,52.55
2006-12-08,63.00,63.77,63.00,63.27,3011900,52.98
2006-12-07,63.65,63.91,63.23,63.42,3652400,53.11
2006-12-06,64.00,64.00,63.40,63.71,4688900,53.35
2006-12-05,62.90,64.17,62.90,64.17,6823500,53.48
2006-12-04,62.18,63.17,62.08,62.88,5796600,52.41
2006-12-01,62.00,62.11,61.46,61.96,5289500,51.64
2006-11-30,62.40,62.50,61.90,61.97,5203400,51.65
2006-11-29,61.82,62.52,61.65,62.47,4107600,52.07
2006-11-28,61.35,61.92,61.21,61.82,5872800,51.53
2006-11-27,62.05,62.27,61.42,61.50,4767200,51.26
2006-11-24,62.04,62.73,62.00,62.34,2142600,51.96
2006-11-22,62.48,62.72,62.30,62.54,3593000,52.13
2006-11-21,62.43,62.90,62.40,62.56,5658000,52.14
2006-11-20,62.18,62.74,62.03,62.50,4566300,52.09
2006-11-17,61.80,62.38,61.78,62.28,5036800,51.91
2006-11-16,61.50,62.11,61.44,61.80,6659300,51.51
2006-11-15,61.85,61.97,61.15,61.24,7576900,51.04
2006-11-14,61.33,62.08,61.28,61.94,7792800,51.63
2006-11-13,62.44,62.44,61.16,61.41,8574600,51.18
2006-11-10,62.61,62.80,62.47,62.55,2909100,52.13
2006-11-09,63.40,63.50,62.54,62.69,5012300,52.25
2006-11-08,63.31,63.75,63.25,63.53,3463600,52.95
2006-11-07,63.26,63.54,63.09,63.40,4406600,52.84
2006-11-06,63.38,63.38,63.05,63.28,3361500,52.74
2006-11-03,63.10,63.42,62.96,63.24,3086500,52.71
2006-11-02,63.20,63.47,63.05,63.21,3839700,52.68
2006-11-01,63.37,63.65,63.28,63.35,3567000,52.80
2006-10-31,63.71,63.74,63.06,63.44,3627500,52.88
2006-10-30,63.64,63.80,63.33,63.53,2534900,52.95
2006-10-27,63.62,63.76,63.38,63.54,2975500,52.96
2006-10-26,63.46,63.98,63.40,63.82,4582500,53.19
2006-10-25,63.30,63.90,62.94,63.64,6068000,53.04
2006-10-24,62.95,63.48,62.70,63.20,8868900,52.68
2006-10-23,62.69,63.60,62.62,63.18,4842700,52.66
2006-10-20,62.97,63.19,62.42,62.81,4814000,52.35
2006-10-19,63.02,63.25,62.47,62.82,3834400,52.36
2006-10-18,62.65,63.25,62.36,63.19,6167200,52.67
2006-10-17,62.43,62.75,62.24,62.37,3829300,51.98
2006-10-16,62.27,62.82,62.26,62.68,3871600,52.24
2006-10-13,62.55,62.63,61.95,62.45,6573800,52.05
2006-10-12,63.50,63.50,62.16,62.85,10942300,52.38
2006-10-11,62.62,64.13,62.62,63.86,6152700,53.23
2006-10-10,63.72,63.84,63.14,63.41,5210900,52.85
2006-10-09,64.30,64.50,63.47,63.72,4414500,53.11
2006-10-06,64.56,64.78,64.17,64.42,4038900,53.69
2006-10-05,64.60,64.90,64.10,64.78,3998900,53.99
2006-10-04,64.81,65.20,64.45,64.91,3626200,54.10
2006-10-03,64.25,65.04,64.05,64.66,5275700,53.89
2006-10-02,65.19,65.30,64.17,64.33,4931000,53.62
2006-09-29,65.05,65.42,65.05,65.26,3031200,54.39
2006-09-28,65.77,65.87,65.20,65.30,3404400,54.43
2006-09-27,65.20,65.99,65.16,65.91,4217300,54.93
2006-09-26,65.32,65.49,65.04,65.43,3804800,54.53
2006-09-25,64.64,65.42,64.43,65.07,5095200,54.23
2006-09-22,64.48,64.59,64.05,64.28,3657400,53.58
2006-09-21,65.12,65.44,64.41,64.61,3634900,53.85
2006-09-20,65.03,65.39,64.76,65.12,3859300,54.28
2006-09-19,64.47,64.87,64.25,64.77,2760800,53.98
2006-09-18,64.89,65.47,64.34,64.48,4116900,53.74
2006-09-15,64.70,65.12,64.65,65.03,5788000,54.20
2006-09-14,64.64,64.87,64.50,64.55,3392300,53.80
2006-09-13,64.75,64.85,64.42,64.64,6456300,53.88
2006-09-12,64.94,65.20,64.49,65.20,3480700,54.34
2006-09-11,64.47,64.88,64.37,64.72,2529000,53.94
2006-09-08,65.03,65.03,64.30,64.73,3109500,53.95
2006-09-07,64.31,64.63,64.10,64.22,3956400,53.53
2006-09-06,64.93,65.10,64.78,64.93,2888300,54.12
2006-09-05,65.20,65.41,65.18,65.20,2634600,54.09
2006-09-01,65.72,65.75,65.19,65.41,2725600,54.27
2006-08-31,65.40,65.73,65.27,65.28,2498000,54.16
2006-08-30,65.49,65.99,65.45,65.64,4616000,54.46
2006-08-29,64.86,65.90,64.86,65.81,6725400,54.60
2006-08-28,63.87,65.07,63.87,65.00,4664800,53.93
2006-08-25,64.00,64.38,63.73,64.18,2673300,53.25
2006-08-24,64.00,64.56,63.85,64.14,4266400,53.21
2006-08-23,63.45,64.14,63.31,64.07,3815500,53.16
2006-08-22,63.24,63.83,63.20,63.74,3142600,52.88
2006-08-21,63.07,63.48,63.00,63.30,2342600,52.52
2006-08-18,62.62,63.10,62.31,63.01,3300500,52.28
2006-08-17,63.20,63.29,62.42,62.66,4791500,51.99
2006-08-16,63.45,63.58,63.13,63.29,3387100,52.51
2006-08-15,63.99,64.00,63.42,63.59,4445000,52.76
2006-08-14,63.30,63.96,63.30,63.95,4108000,53.06
2006-08-11,62.99,63.47,62.96,63.33,1966900,52.54
2006-08-10,62.81,63.48,62.81,63.20,3087900,52.43
2006-08-09,63.41,63.94,62.84,62.84,3130300,52.13
2006-08-08,63.49,63.81,63.33,63.62,3129900,52.78
2006-08-07,63.11,63.24,62.73,63.16,2963600,52.40
2006-08-04,62.80,63.37,62.55,63.17,3070700,52.41
2006-08-03,63.21,63.39,62.83,62.84,3586400,52.13
2006-08-02,62.95,63.24,62.37,63.20,4249300,52.43
2006-08-01,63.20,63.73,62.85,63.17,3479200,52.41
2006-07-31,63.19,63.56,62.87,63.38,3922800,52.58
2006-07-28,62.98,63.34,62.73,63.13,3117400,52.38
2006-07-27,63.84,63.85,62.41,62.49,4194600,51.84
2006-07-26,62.87,63.98,62.82,63.63,4796800,52.79
2006-07-25,63.13,63.54,62.54,62.72,5030900,52.04
2006-07-24,62.73,63.40,62.71,63.35,3850200,52.56
2006-07-21,62.54,63.04,62.31,62.76,4319400,52.07
2006-07-20,62.99,63.09,62.48,62.48,3361800,51.84
2006-07-19,63.23,63.55,62.53,62.67,5856700,51.99
2006-07-18,62.30,63.25,62.28,63.21,8060800,52.44
2006-07-17,61.40,62.35,61.34,62.28,5653500,51.67
2006-07-14,62.00,62.10,61.51,61.80,4958500,51.27
2006-07-13,61.95,62.34,61.60,62.07,7825100,51.50
2006-07-12,61.52,62.00,61.05,61.10,4395500,50.69
2006-07-11,60.81,61.60,60.78,61.59,4243700,51.10
2006-07-10,60.65,61.02,60.61,60.95,3276400,50.57
2006-07-07,60.35,60.72,60.23,60.46,2493500,50.16
2006-07-06,60.11,60.67,60.07,60.36,3481400,50.08
2006-07-05,60.27,60.72,60.10,60.27,3799300,50.00
2006-07-03,60.60,60.73,60.20,60.27,1810800,50.00
2006-06-30,59.55,60.50,59.55,60.04,5366400,49.81
2006-06-29,59.36,59.59,59.07,59.50,2972900,49.36
2006-06-28,59.16,59.37,58.77,58.91,3054000,48.87
2006-06-27,58.71,59.59,58.65,59.11,3501200,49.04
2006-06-26,59.31,59.61,59.07,59.51,2877100,49.37
2006-06-23,59.63,60.03,59.45,59.49,2952500,49.36
2006-06-22,59.55,60.37,59.32,60.02,4305600,49.79
2006-06-21,59.43,59.94,59.31,59.61,3471200,49.45
2006-06-20,59.24,59.86,59.11,59.29,3960500,49.19
2006-06-19,59.93,60.08,59.11,59.31,3811300,49.21
2006-06-16,59.38,59.85,59.38,59.70,6195700,49.53
2006-06-15,58.99,59.08,58.62,59.08,5154300,49.02
2006-06-14,58.74,59.08,58.55,58.86,4012000,48.83
2006-06-13,59.45,59.84,58.92,58.99,5054500,48.94
2006-06-12,59.78,60.10,59.56,59.72,3964600,49.55
2006-06-09,60.00,60.30,59.70,59.93,3212000,49.72
2006-06-08,60.16,60.52,59.87,60.13,5256400,49.89
2006-06-07,60.66,60.79,60.30,60.30,4118700,50.03
2006-06-06,60.04,60.52,59.75,60.52,4488600,49.96
2006-06-05,60.37,60.50,59.66,59.75,4318100,49.33
2006-06-02,60.87,61.00,60.22,60.67,4373400,50.08
2006-06-01,60.37,61.19,60.34,61.10,4681800,50.44
2006-05-31,60.33,60.52,60.02,60.46,4409100,49.91
2006-05-30,60.21,60.65,60.21,60.42,3523000,49.88
2006-05-26,60.68,60.77,60.36,60.66,4104100,50.08
2006-05-25,60.30,60.62,60.11,60.56,5509700,49.99
2006-05-24,59.77,60.52,59.36,60.36,5498600,49.83
2006-05-23,59.65,60.13,59.55,59.73,5006200,49.31
2006-05-22,58.40,59.58,58.35,59.27,5482200,48.93
2006-05-19,58.69,58.91,58.10,58.60,5633200,48.38
2006-05-18,59.35,59.47,58.60,58.69,4429900,48.45
2006-05-17,59.22,60.00,59.16,59.65,5313700,49.24
2006-05-16,59.50,60.00,59.45,59.66,4452700,49.25
2006-05-15,58.67,59.85,58.51,59.71,7062800,49.29
2006-05-12,58.36,58.68,57.91,58.64,4834700,48.41
2006-05-11,58.70,58.81,58.17,58.35,3133900,48.17
2006-05-10,58.56,59.01,58.42,58.84,3168500,48.57
2006-05-09,58.60,58.82,58.42,58.71,2878000,48.47
2006-05-08,59.06,59.25,58.75,58.90,3695800,48.62
2006-05-05,58.98,59.31,58.80,59.18,3899500,48.85
2006-05-04,58.50,58.99,58.47,58.74,4345500,48.49
2006-05-03,57.75,58.45,57.69,58.45,3961800,48.25
2006-05-02,58.13,58.17,57.75,57.95,3267600,47.84
2006-05-01,58.25,58.72,57.98,58.17,3901200,48.02
2006-04-28,58.15,58.35,57.91,58.24,4987100,48.08
2006-04-27,56.95,58.31,56.95,58.08,6510600,47.95
2006-04-26,57.82,58.03,57.72,57.86,4331000,47.77
2006-04-25,57.05,57.84,57.01,57.50,5627300,47.47
2006-04-24,57.21,57.56,56.51,57.27,6023000,47.28
2006-04-21,57.45,57.61,57.09,57.20,5696000,47.22
2006-04-20,58.02,58.21,57.30,57.30,6195800,47.30
2006-04-19,58.18,58.65,57.95,58.08,4554900,47.95
2006-04-18,57.79,58.29,57.55,58.08,3285300,47.95
2006-04-17,57.64,57.80,57.31,57.39,2696200,47.38
2006-04-13,57.84,58.12,57.68,57.87,2567600,47.77
2006-04-12,57.84,57.99,57.79,57.88,2186400,47.78
2006-04-11,58.16,58.21,57.53,57.81,2902700,47.72
2006-04-10,57.76,58.35,57.76,58.09,3203300,47.95
2006-04-07,58.18,58.38,57.73,57.80,3924900,47.72
2006-04-06,57.78,58.28,57.55,58.02,3452200,47.90
2006-04-05,57.79,58.02,57.58,57.89,3505100,47.79
2006-04-04,57.92,57.92,57.62,57.81,3549100,47.72
2006-04-03,58.24,58.24,57.69,57.85,5097900,47.76
2006-03-31,58.40,58.50,57.74,57.79,4488900,47.71
2006-03-30,58.29,58.59,58.04,58.11,3924900,47.97
2006-03-29,58.59,58.81,58.13,58.41,4185200,48.22
2006-03-28,58.76,58.81,58.39,58.44,3856000,48.24
2006-03-27,59.14,59.17,58.85,58.99,2911800,48.70
2006-03-24,59.00,59.54,58.84,59.34,2171100,48.99
2006-03-23,59.60,59.64,58.98,59.13,3006400,48.81
2006-03-22,59.35,59.90,59.35,59.82,2094300,49.38
2006-03-21,59.69,59.89,59.32,59.53,3005600,49.14
2006-03-20,59.95,60.13,59.50,59.86,2759700,49.42
2006-03-17,60.09,60.11,59.73,60.06,4085900,49.58
2006-03-16,60.20,60.20,59.70,59.90,3011900,49.45
2006-03-15,60.11,60.19,59.59,60.06,3607200,49.58
2006-03-14,60.26,60.50,60.10,60.43,4281900,49.89
2006-03-13,60.00,60.55,59.90,60.49,4221500,49.94
2006-03-10,59.94,60.39,59.91,60.34,3656300,49.81
2006-03-09,59.70,60.15,59.68,60.00,4640700,49.53
2006-03-08,59.57,59.93,59.56,59.82,6006300,49.38
2006-03-07,59.47,59.83,59.46,59.76,4036400,49.12
2006-03-06,59.32,59.69,59.32,59.68,3505300,49.05
2006-03-03,59.02,59.63,59.02,59.48,3865300,48.89
2006-03-02,59.00,59.40,58.95,59.28,4228800,48.72
2006-03-01,59.04,59.47,58.97,59.25,3496500,48.70
2006-02-28,59.18,59.43,58.98,59.11,4638200,48.58
2006-02-27,59.77,59.90,59.50,59.51,3548300,48.91
2006-02-24,59.47,59.70,59.25,59.54,3984400,48.94
2006-02-23,58.76,59.90,58.60,59.66,6065400,49.04
2006-02-22,58.75,59.17,58.75,59.00,3959800,48.49
2006-02-21,58.72,59.10,58.72,58.84,4428600,48.36
2006-02-17,58.57,59.12,58.54,58.92,4136300,48.43
2006-02-16,57.65,58.70,57.58,58.70,3396900,48.25
2006-02-15,57.74,58.05,57.31,57.88,2519200,47.57
2006-02-14,57.60,58.09,57.32,57.95,3227500,47.63
2006-02-13,57.83,57.84,57.34,57.60,2854000,47.34
2006-02-10,57.59,58.15,57.30,57.93,4216700,47.61
2006-02-09,57.30,58.08,57.06,57.71,5398100,47.43
2006-02-08,57.70,57.71,56.95,57.28,5287500,47.08
2006-02-07,56.80,57.28,56.53,56.86,4960500,46.74
2006-02-06,57.24,57.58,56.77,56.77,3285100,46.66
2006-02-03,57.15,57.59,57.10,57.34,3346900,47.13
2006-02-02,57.08,57.61,57.00,57.45,3478600,47.22
2006-02-01,56.81,57.30,56.80,57.27,4635000,47.07
2006-01-31,57.31,57.60,56.95,57.18,5381000,47.00
2006-01-30,58.01,58.30,57.57,57.64,3602800,47.38
2006-01-27,57.11,58.28,56.00,58.20,7294100,47.84
2006-01-26,57.64,57.96,57.35,57.40,3707100,47.18
2006-01-25,58.10,58.19,57.41,57.64,3613400,47.38
2006-01-24,57.55,58.39,57.55,58.04,4745200,47.71
2006-01-23,57.26,57.83,57.22,57.50,2852600,47.26
2006-01-20,58.28,58.28,57.24,57.28,4123500,47.08
2006-01-19,58.34,58.45,57.92,58.33,3209400,47.94
2006-01-18,58.40,58.77,58.04,58.39,3039700,47.99
2006-01-17,58.20,58.64,58.14,58.43,3129700,48.03
2006-01-13,59.00,59.14,58.61,58.70,2544100,48.25
2006-01-12,58.69,58.95,58.43,58.84,2984500,48.36
2006-01-11,59.28,59.50,58.57,58.86,3161000,48.38
2006-01-10,59.30,59.39,58.83,59.10,2945200,48.58
2006-01-09,59.61,59.61,59.20,59.30,4769700,48.74
2006-01-06,59.60,59.74,59.24,59.60,3051600,48.99
2006-01-05,59.61,59.88,59.19,59.38,3054100,48.81
2006-01-04,59.55,59.97,59.35,59.73,3380500,49.09
2006-01-03,59.92,59.92,58.93,59.76,4424100,49.12
2005-12-30,59.45,59.54,59.02,59.08,2162100,48.56
2005-12-29,59.50,59.55,59.26,59.54,3818400,48.94
2005-12-28,59.19,59.55,59.02,59.33,2305400,48.77
2005-12-27,59.02,59.60,58.93,59.19,2365500,48.65
2005-12-23,59.50,59.65,58.93,59.21,1444800,48.67
2005-12-22,59.35,59.54,58.96,59.22,2422700,48.68
2005-12-21,59.42,59.67,59.01,59.24,2764800,48.69
2005-12-20,59.61,59.90,59.10,59.17,3008600,48.63
2005-12-19,59.45,59.66,59.31,59.54,2735300,48.94
2005-12-16,59.80,60.25,59.75,59.82,6020900,49.17
2005-12-15,59.22,59.60,59.02,59.60,2730500,48.99
2005-12-14,58.97,59.77,58.97,59.25,3091300,48.70
2005-12-13,59.20,59.40,58.69,58.97,3492100,48.47
2005-12-12,59.30,59.75,59.15,59.31,2426900,48.75
2005-12-09,59.16,59.42,58.91,59.00,2590900,48.49
2005-12-08,59.35,59.52,58.83,59.07,3198500,48.55
